Year	Party	State	Member	Ticker	Action	Value	Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
187	2014	R	Mich	Camp, Dave	DIS	Purchased	8000	2014-06-30	0.00378	0.01161	0.07144	0.03068	0.14551
188	2014	R	Mich	Camp, Dave	DIS	Purchased	8000	2014-06-30	-0.01523	-0.00164	0.02696	0.05925	0.13717
189	2014	R	Mich	Camp, Dave	DIS	Purchased	8000	2014-06-30	-0.00046	-0.00218	0.01419	0.00512	0.05647
190	2014	R	Mich	Camp, Dave	DIS	Purchased	8000	2014-06-30	0.06465	0.02392	0.05088	0.03669	0.20358
191	2014	R	Mich	Camp, Dave	DIS	Purchased	8000	2014-06-30	-0.00474	-0.00225	0.00935	0.00412	0.06436
192	2014	R	Mich	Camp, Dave	DIS	Purchased	8000	2014-06-30	NA	0.05233	NA	0.05899	0.14465
193	2014	R	Mich	Camp, Dave	DIS	Sold	32500	2014-06-30	NA	NA	NA	NA	NA
194	2014	R	Mich	Camp, Dave	DIS	Purchased	8000	2014-06-30	-0.02939	-0.01638	-0.04289	-0.07647	-0.06034
195	2014	R	Mich	Camp, Dave	DIS	Purchased	8000	2014-06-30	0.00854	NA	NA	NA	NA
196	2014	R	Mich	Camp, Dave	DOV	Purchased	8000	2014-06-30	0.00102	-0.00026	-0.00158	-0.01835	-0.01021
197	2014	R	Mich	Camp, Dave	DOW	Sold	8000	2014-06-30	0.0052	0.03169	NA	NA	NA
198	2014	R	Mich	Camp, Dave	DRI	Purchased	32500	2014-06-30	-0.00239	0.02288	0.05805	0.08735	-0.06983
199	2014	R	Mich	Camp, Dave	DRI	Sold	32500	2014-06-30	-0.00955	-0.00365	NA	-0.04858	-0.18517
200	2014	R	Mich	Camp, Dave	DVN	Sold	8000	2014-06-30	0.00707	-0.03117	-0.09989	-0.15166	-0.22446
201	2014	R	Mich	Camp, Dave	ECL	Purchased	8000	2014-06-30	NA	-0.01426	NA	0.03662	0.11833
202	2014	R	Mich	Camp, Dave	ECL	Purchased	8000	2014-06-30	0.01509	0.02181	0.02985	NA	NA
203	2014	R	Mich	Camp, Dave	ECL	Purchased	8000	2014-06-30	-0.00282	-0.00625	0.0397	0.04404	0.15527
204	2014	R	Mich	Camp, Dave	ECL	Purchased	8000	2014-06-30	-0.01689	-0.00378	0.0329	0.03987	0.12891
205	2014	R	Mich	Camp, Dave	ECL	Purchased	8000	2014-06-30	-2e-04	0.01256	0.04112	0.0589	0.14765
206	2014	R	Mich	Camp, Dave	ECL	Purchased	8000	2014-06-30	0.0324	NA	NA	0.06402	0.12998
207	2014	R	Mich	Camp, Dave	ECL	Purchased	8000	2014-06-30	-0.02499	-0.0301	-0.04175	-0.00569	0.04616
208	2014	R	Mich	Camp, Dave	EMC	Purchased	8000	2014-06-30	-0.04196	-0.04673	-0.02034	-0.01693	-0.20918
209	2014	R	Mich	Camp, Dave	ETR	Purchased	32500	2014-06-30	0.0189	0.02861	-0.02381	-0.01937	-0.12796
210	2014	R	Mich	Camp, Dave	ETR	Sold	32500	2014-06-30	0.01568	0.02088	NA	0.07472	0.24871
211	2014	R	Mich	Camp, Dave	EW	Sold	8000	2014-06-30	NA	-0.08053	-0.05343	-0.05966	NA
212	2014	R	Mich	Camp, Dave	EW	Purchased	8000	2014-06-30	0.00737	-0.07111	-0.07484	-0.14746	-0.36357
